	image_path	ground_truth
2962	../data/kagglecatsanddogs_3367a/PetImages/Cat/9290.jpg	Cat
4659	../data/kagglecatsanddogs_3367a/PetImages/Cat/1454.jpg	Cat
24476	../data/kagglecatsanddogs_3367a/PetImages/Dog/10926.jpg	Dog
20434	../data/kagglecatsanddogs_3367a/PetImages/Dog/8657.jpg	Dog
23577	../data/kagglecatsanddogs_3367a/PetImages/Dog/12061.jpg	Dog
10538	../data/kagglecatsanddogs_3367a/PetImages/Cat/11196.jpg	Cat
22115	../data/kagglecatsanddogs_3367a/PetImages/Dog/5276.jpg	Dog
23336	../data/kagglecatsanddogs_3367a/PetImages/Dog/2876.jpg	Dog
404	../data/kagglecatsanddogs_3367a/PetImages/Cat/7858.jpg	Cat
16889	../data/kagglecatsanddogs_3367a/PetImages/Dog/8538.jpg	Dog
14930	../data/kagglecatsanddogs_3367a/PetImages/Dog/3582.jpg	Dog
11652	../data/kagglecatsanddogs_3367a/PetImages/Cat/2126.jpg	Cat
2427	../data/kagglecatsanddogs_3367a/PetImages/Cat/9911.jpg	Cat
7911	../data/kagglecatsanddogs_3367a/PetImages/Cat/2187.jpg	Cat
18773	../data/kagglecatsanddogs_3367a/PetImages/Dog/10405.jpg	Dog
23596	../data/kagglecatsanddogs_3367a/PetImages/Dog/435.jpg	Dog
23927	../data/kagglecatsanddogs_3367a/PetImages/Dog/10918.jpg	Dog
24494	../data/kagglecatsanddogs_3367a/PetImages/Dog/2285.jpg	Dog
7424	../data/kagglecatsanddogs_3367a/PetImages/Cat/11693.jpg	Cat
20360	../data/kagglecatsanddogs_3367a/PetImages/Dog/12200.jpg	Dog
23981	../data/kagglecatsanddogs_3367a/PetImages/Dog/8741.jpg	Dog
16753	../data/kagglecatsanddogs_3367a/PetImages/Dog/11895.jpg	Dog
10244	../data/kagglecatsanddogs_3367a/PetImages/Cat/632.jpg	Cat
7111	../data/kagglecatsanddogs_3367a/PetImages/Cat/2828.jpg	Cat
9499	../data/kagglecatsanddogs_3367a/PetImages/Cat/7267.jpg	Cat
23167	../data/kagglecatsanddogs_3367a/PetImages/Dog/8977.jpg	Dog
3116	../data/kagglecatsanddogs_3367a/PetImages/Cat/8429.jpg	Cat
22049	../data/kagglecatsanddogs_3367a/PetImages/Dog/341.jpg	Dog
7380	../data/kagglecatsanddogs_3367a/PetImages/Cat/3471.jpg	Cat
300	../data/kagglecatsanddogs_3367a/PetImages/Cat/200.jpg	Cat
12547	../data/kagglecatsanddogs_3367a/PetImages/Dog/11765.jpg	Dog
15851	../data/kagglecatsanddogs_3367a/PetImages/Dog/2573.jpg	Dog
19066	../data/kagglecatsanddogs_3367a/PetImages/Dog/6250.jpg	Dog
7085	../data/kagglecatsanddogs_3367a/PetImages/Cat/11056.jpg	Cat
6163	../data/kagglecatsanddogs_3367a/PetImages/Cat/1888.jpg	Cat
21307	../data/kagglecatsanddogs_3367a/PetImages/Dog/11326.jpg	Dog
4058	../data/kagglecatsanddogs_3367a/PetImages/Cat/9579.jpg	Cat
15309	../data/kagglecatsanddogs_3367a/PetImages/Dog/10537.jpg	Dog
17687	../data/kagglecatsanddogs_3367a/PetImages/Dog/7632.jpg	Dog
23150	../data/kagglecatsanddogs_3367a/PetImages/Dog/8793.jpg	Dog
1161	../data/kagglecatsanddogs_3367a/PetImages/Cat/11835.jpg	Cat
13949	../data/kagglecatsanddogs_3367a/PetImages/Dog/3778.jpg	Dog
1989	../data/kagglecatsanddogs_3367a/PetImages/Cat/2098.jpg	Cat
16166	../data/kagglecatsanddogs_3367a/PetImages/Dog/3877.jpg	Dog
846	../data/kagglecatsanddogs_3367a/PetImages/Cat/8374.jpg	Cat
12296	../data/kagglecatsanddogs_3367a/PetImages/Cat/7317.jpg	Cat
3357	../data/kagglecatsanddogs_3367a/PetImages/Cat/288.jpg	Cat
16802	../data/kagglecatsanddogs_3367a/PetImages/Dog/5790.jpg	Dog
1100	../data/kagglecatsanddogs_3367a/PetImages/Cat/8228.jpg	Cat
20854	../data/kagglecatsanddogs_3367a/PetImages/Dog/3139.jpg	Dog
2034	../data/kagglecatsanddogs_3367a/PetImages/Cat/7651.jpg	Cat
20670	../data/kagglecatsanddogs_3367a/PetImages/Dog/9603.jpg	Dog
11734	../data/kagglecatsanddogs_3367a/PetImages/Cat/191.jpg	Cat
5649	../data/kagglecatsanddogs_3367a/PetImages/Cat/6670.jpg	Cat
22448	../data/kagglecatsanddogs_3367a/PetImages/Dog/2530.jpg	Dog
16082	../data/kagglecatsanddogs_3367a/PetImages/Dog/11667.jpg	Dog
12073	../data/kagglecatsanddogs_3367a/PetImages/Cat/7869.jpg	Cat
15014	../data/kagglecatsanddogs_3367a/PetImages/Dog/12043.jpg	Dog
19135	../data/kagglecatsanddogs_3367a/PetImages/Dog/11860.jpg	Dog
7868	../data/kagglecatsanddogs_3367a/PetImages/Cat/4521.jpg	Cat
24596	../data/kagglecatsanddogs_3367a/PetImages/Dog/7699.jpg	Dog
24766	../data/kagglecatsanddogs_3367a/PetImages/Dog/1772.jpg	Dog
8694	../data/kagglecatsanddogs_3367a/PetImages/Cat/6490.jpg	Cat
18744	../data/kagglecatsanddogs_3367a/PetImages/Dog/10408.jpg	Dog
12124	../data/kagglecatsanddogs_3367a/PetImages/Cat/741.jpg	Cat
9192	../data/kagglecatsanddogs_3367a/PetImages/Cat/4906.jpg	Cat
2882	../data/kagglecatsanddogs_3367a/PetImages/Cat/7493.jpg	Cat
4128	../data/kagglecatsanddogs_3367a/PetImages/Cat/12152.jpg	Cat
8554	../data/kagglecatsanddogs_3367a/PetImages/Cat/4246.jpg	Cat
16850	../data/kagglecatsanddogs_3367a/PetImages/Dog/12392.jpg	Dog
7666	../data/kagglecatsanddogs_3367a/PetImages/Cat/2418.jpg	Cat
572	../data/kagglecatsanddogs_3367a/PetImages/Cat/12133.jpg	Cat
2447	../data/kagglecatsanddogs_3367a/PetImages/Cat/5871.jpg	Cat
24459	../data/kagglecatsanddogs_3367a/PetImages/Dog/4151.jpg	Dog
7739	../data/kagglecatsanddogs_3367a/PetImages/Cat/5834.jpg	Cat
13548	../data/kagglecatsanddogs_3367a/PetImages/Dog/11410.jpg	Dog
23651	../data/kagglecatsanddogs_3367a/PetImages/Dog/11434.jpg	Dog
14146	../data/kagglecatsanddogs_3367a/PetImages/Dog/3595.jpg	Dog
4650	../data/kagglecatsanddogs_3367a/PetImages/Cat/2808.jpg	Cat
754	../data/kagglecatsanddogs_3367a/PetImages/Cat/11764.jpg	Cat
445	../data/kagglecatsanddogs_3367a/PetImages/Cat/7643.jpg	Cat
22571	../data/kagglecatsanddogs_3367a/PetImages/Dog/4586.jpg	Dog
5709	../data/kagglecatsanddogs_3367a/PetImages/Cat/8715.jpg	Cat
14713	../data/kagglecatsanddogs_3367a/PetImages/Dog/12041.jpg	Dog
16348	../data/kagglecatsanddogs_3367a/PetImages/Dog/7973.jpg	Dog
1179	../data/kagglecatsanddogs_3367a/PetImages/Cat/1581.jpg	Cat
13331	../data/kagglecatsanddogs_3367a/PetImages/Dog/1344.jpg	Dog
11001	../data/kagglecatsanddogs_3367a/PetImages/Cat/9099.jpg	Cat
13610	../data/kagglecatsanddogs_3367a/PetImages/Dog/12327.jpg	Dog
366	../data/kagglecatsanddogs_3367a/PetImages/Cat/7871.jpg	Cat
22142	../data/kagglecatsanddogs_3367a/PetImages/Dog/4801.jpg	Dog
15013	../data/kagglecatsanddogs_3367a/PetImages/Dog/8158.jpg	Dog
18631	../data/kagglecatsanddogs_3367a/PetImages/Dog/9230.jpg	Dog
5820	../data/kagglecatsanddogs_3367a/PetImages/Cat/7624.jpg	Cat
13709	../data/kagglecatsanddogs_3367a/PetImages/Dog/10294.jpg	Dog
19074	../data/kagglecatsanddogs_3367a/PetImages/Dog/9605.jpg	Dog
21822	../data/kagglecatsanddogs_3367a/PetImages/Dog/3258.jpg	Dog
21794	../data/kagglecatsanddogs_3367a/PetImages/Dog/10415.jpg	Dog
6613	../data/kagglecatsanddogs_3367a/PetImages/Cat/1271.jpg	Cat
12104	../data/kagglecatsanddogs_3367a/PetImages/Cat/6586.jpg	Cat
8112	../data/kagglecatsanddogs_3367a/PetImages/Cat/1920.jpg	Cat
9246	../data/kagglecatsanddogs_3367a/PetImages/Cat/1665.jpg	Cat
12718	../data/kagglecatsanddogs_3367a/PetImages/Dog/6762.jpg	Dog
3854	../data/kagglecatsanddogs_3367a/PetImages/Cat/5802.jpg	Cat
894	../data/kagglecatsanddogs_3367a/PetImages/Cat/2842.jpg	Cat
17893	../data/kagglecatsanddogs_3367a/PetImages/Dog/11517.jpg	Dog
5778	../data/kagglecatsanddogs_3367a/PetImages/Cat/10794.jpg	Cat
22797	../data/kagglecatsanddogs_3367a/PetImages/Dog/7270.jpg	Dog
1132	../data/kagglecatsanddogs_3367a/PetImages/Cat/11606.jpg	Cat
19903	../data/kagglecatsanddogs_3367a/PetImages/Dog/2948.jpg	Dog
23850	../data/kagglecatsanddogs_3367a/PetImages/Dog/2734.jpg	Dog
17830	../data/kagglecatsanddogs_3367a/PetImages/Dog/4930.jpg	Dog
4435	../data/kagglecatsanddogs_3367a/PetImages/Cat/6924.jpg	Cat
23766	../data/kagglecatsanddogs_3367a/PetImages/Dog/7659.jpg	Dog
6638	../data/kagglecatsanddogs_3367a/PetImages/Cat/5956.jpg	Cat
1284	../data/kagglecatsanddogs_3367a/PetImages/Cat/570.jpg	Cat
20292	../data/kagglecatsanddogs_3367a/PetImages/Dog/6326.jpg	Dog
3615	../data/kagglecatsanddogs_3367a/PetImages/Cat/11883.jpg	Cat
19849	../data/kagglecatsanddogs_3367a/PetImages/Dog/916.jpg	Dog
24154	../data/kagglecatsanddogs_3367a/PetImages/Dog/12276.jpg	Dog
20447	../data/kagglecatsanddogs_3367a/PetImages/Dog/7202.jpg	Dog
11862	../data/kagglecatsanddogs_3367a/PetImages/Cat/2332.jpg	Cat
5419	../data/kagglecatsanddogs_3367a/PetImages/Cat/3285.jpg	Cat
13294	../data/kagglecatsanddogs_3367a/PetImages/Dog/11980.jpg	Dog
6071	../data/kagglecatsanddogs_3367a/PetImages/Cat/9378.jpg	Cat
3139	../data/kagglecatsanddogs_3367a/PetImages/Cat/5657.jpg	Cat
2935	../data/kagglecatsanddogs_3367a/PetImages/Cat/5247.jpg	Cat
12794	../data/kagglecatsanddogs_3367a/PetImages/Dog/5294.jpg	Dog
2137	../data/kagglecatsanddogs_3367a/PetImages/Cat/8760.jpg	Cat
11851	../data/kagglecatsanddogs_3367a/PetImages/Cat/5449.jpg	Cat
8617	../data/kagglecatsanddogs_3367a/PetImages/Cat/5600.jpg	Cat
14689	../data/kagglecatsanddogs_3367a/PetImages/Dog/7296.jpg	Dog
5376	../data/kagglecatsanddogs_3367a/PetImages/Cat/6882.jpg	Cat
18328	../data/kagglecatsanddogs_3367a/PetImages/Dog/6512.jpg	Dog
10810	../data/kagglecatsanddogs_3367a/PetImages/Cat/6147.jpg	Cat
22554	../data/kagglecatsanddogs_3367a/PetImages/Dog/8380.jpg	Dog
9457	../data/kagglecatsanddogs_3367a/PetImages/Cat/11787.jpg	Cat
14763	../data/kagglecatsanddogs_3367a/PetImages/Dog/9085.jpg	Dog
4884	../data/kagglecatsanddogs_3367a/PetImages/Cat/7586.jpg	Cat
21800	../data/kagglecatsanddogs_3367a/PetImages/Dog/871.jpg	Dog
359	../data/kagglecatsanddogs_3367a/PetImages/Cat/1233.jpg	Cat
6592	../data/kagglecatsanddogs_3367a/PetImages/Cat/4453.jpg	Cat
16044	../data/kagglecatsanddogs_3367a/PetImages/Dog/706.jpg	Dog
13469	../data/kagglecatsanddogs_3367a/PetImages/Dog/8189.jpg	Dog
8197	../data/kagglecatsanddogs_3367a/PetImages/Cat/5950.jpg	Cat
10773	../data/kagglecatsanddogs_3367a/PetImages/Cat/3003.jpg	Cat
16351	../data/kagglecatsanddogs_3367a/PetImages/Dog/896.jpg	Dog
17036	../data/kagglecatsanddogs_3367a/PetImages/Dog/2388.jpg	Dog
1467	../data/kagglecatsanddogs_3367a/PetImages/Cat/2314.jpg	Cat
23447	../data/kagglecatsanddogs_3367a/PetImages/Dog/1374.jpg	Dog
11113	../data/kagglecatsanddogs_3367a/PetImages/Cat/8807.jpg	Cat
2790	../data/kagglecatsanddogs_3367a/PetImages/Cat/6564.jpg	Cat
18914	../data/kagglecatsanddogs_3367a/PetImages/Dog/8137.jpg	Dog
4544	../data/kagglecatsanddogs_3367a/PetImages/Cat/9593.jpg	Cat
12705	../data/kagglecatsanddogs_3367a/PetImages/Dog/2276.jpg	Dog
16916	../data/kagglecatsanddogs_3367a/PetImages/Dog/6501.jpg	Dog
14674	../data/kagglecatsanddogs_3367a/PetImages/Dog/4953.jpg	Dog
7665	../data/kagglecatsanddogs_3367a/PetImages/Cat/11241.jpg	Cat
5779	../data/kagglecatsanddogs_3367a/PetImages/Cat/3873.jpg	Cat
1698	../data/kagglecatsanddogs_3367a/PetImages/Cat/8173.jpg	Cat
281	../data/kagglecatsanddogs_3367a/PetImages/Cat/3197.jpg	Cat
22052	../data/kagglecatsanddogs_3367a/PetImages/Dog/6804.jpg	Dog
8370	../data/kagglecatsanddogs_3367a/PetImages/Cat/5206.jpg	Cat
23770	../data/kagglecatsanddogs_3367a/PetImages/Dog/7881.jpg	Dog
10769	../data/kagglecatsanddogs_3367a/PetImages/Cat/3765.jpg	Cat
5818	../data/kagglecatsanddogs_3367a/PetImages/Cat/919.jpg	Cat
6416	../data/kagglecatsanddogs_3367a/PetImages/Cat/1661.jpg	Cat
23202	../data/kagglecatsanddogs_3367a/PetImages/Dog/2533.jpg	Dog
13056	../data/kagglecatsanddogs_3367a/PetImages/Dog/11374.jpg	Dog
5551	../data/kagglecatsanddogs_3367a/PetImages/Cat/12222.jpg	Cat
6875	../data/kagglecatsanddogs_3367a/PetImages/Cat/2369.jpg	Cat
7119	../data/kagglecatsanddogs_3367a/PetImages/Cat/2182.jpg	Cat
185	../data/kagglecatsanddogs_3367a/PetImages/Cat/3785.jpg	Cat
4697	../data/kagglecatsanddogs_3367a/PetImages/Cat/12231.jpg	Cat
16706	../data/kagglecatsanddogs_3367a/PetImages/Dog/5592.jpg	Dog
22356	../data/kagglecatsanddogs_3367a/PetImages/Dog/12304.jpg	Dog
20193	../data/kagglecatsanddogs_3367a/PetImages/Dog/9571.jpg	Dog
24595	../data/kagglecatsanddogs_3367a/PetImages/Dog/7841.jpg	Dog
14953	../data/kagglecatsanddogs_3367a/PetImages/Dog/7914.jpg	Dog
19238	../data/kagglecatsanddogs_3367a/PetImages/Dog/10216.jpg	Dog
5590	../data/kagglecatsanddogs_3367a/PetImages/Cat/138.jpg	Cat
5282	../data/kagglecatsanddogs_3367a/PetImages/Cat/11477.jpg	Cat
21304	../data/kagglecatsanddogs_3367a/PetImages/Dog/11332.jpg	Dog
13447	../data/kagglecatsanddogs_3367a/PetImages/Dog/3745.jpg	Dog
18956	../data/kagglecatsanddogs_3367a/PetImages/Dog/4902.jpg	Dog
10298	../data/kagglecatsanddogs_3367a/PetImages/Cat/7270.jpg	Cat
15845	../data/kagglecatsanddogs_3367a/PetImages/Dog/6852.jpg	Dog
17519	../data/kagglecatsanddogs_3367a/PetImages/Dog/3327.jpg	Dog
14085	../data/kagglecatsanddogs_3367a/PetImages/Dog/8403.jpg	Dog
20387	../data/kagglecatsanddogs_3367a/PetImages/Dog/9944.jpg	Dog
2609	../data/kagglecatsanddogs_3367a/PetImages/Cat/12137.jpg	Cat
10373	../data/kagglecatsanddogs_3367a/PetImages/Cat/6754.jpg	Cat
9124	../data/kagglecatsanddogs_3367a/PetImages/Cat/6056.jpg	Cat
2977	../data/kagglecatsanddogs_3367a/PetImages/Cat/6821.jpg	Cat
7217	../data/kagglecatsanddogs_3367a/PetImages/Cat/11297.jpg	Cat
325	../data/kagglecatsanddogs_3367a/PetImages/Cat/10241.jpg	Cat
6719	../data/kagglecatsanddogs_3367a/PetImages/Cat/10564.jpg	Cat
16	../data/kagglecatsanddogs_3367a/PetImages/Cat/1409.jpg	Cat
3060	../data/kagglecatsanddogs_3367a/PetImages/Cat/5870.jpg	Cat
1613	../data/kagglecatsanddogs_3367a/PetImages/Cat/9047.jpg	Cat
18554	../data/kagglecatsanddogs_3367a/PetImages/Dog/6739.jpg	Dog
4132	../data/kagglecatsanddogs_3367a/PetImages/Cat/10745.jpg	Cat
6967	../data/kagglecatsanddogs_3367a/PetImages/Cat/5162.jpg	Cat
17054	../data/kagglecatsanddogs_3367a/PetImages/Dog/1865.jpg	Dog
12282	../data/kagglecatsanddogs_3367a/PetImages/Cat/8742.jpg	Cat
19034	../data/kagglecatsanddogs_3367a/PetImages/Dog/10968.jpg	Dog
16607	../data/kagglecatsanddogs_3367a/PetImages/Dog/314.jpg	Dog
1098	../data/kagglecatsanddogs_3367a/PetImages/Cat/9136.jpg	Cat
17640	../data/kagglecatsanddogs_3367a/PetImages/Dog/2010.jpg	Dog
10299	../data/kagglecatsanddogs_3367a/PetImages/Cat/8143.jpg	Cat
23083	../data/kagglecatsanddogs_3367a/PetImages/Dog/8546.jpg	Dog
14219	../data/kagglecatsanddogs_3367a/PetImages/Dog/1619.jpg	Dog
14252	../data/kagglecatsanddogs_3367a/PetImages/Dog/10864.jpg	Dog
15605	../data/kagglecatsanddogs_3367a/PetImages/Dog/6362.jpg	Dog
4518	../data/kagglecatsanddogs_3367a/PetImages/Cat/1695.jpg	Cat
24499	../data/kagglecatsanddogs_3367a/PetImages/Dog/3825.jpg	Dog
24663	../data/kagglecatsanddogs_3367a/PetImages/Dog/4346.jpg	Dog
8289	../data/kagglecatsanddogs_3367a/PetImages/Cat/1276.jpg	Cat
9790	../data/kagglecatsanddogs_3367a/PetImages/Cat/11816.jpg	Cat
9305	../data/kagglecatsanddogs_3367a/PetImages/Cat/7994.jpg	Cat
3775	../data/kagglecatsanddogs_3367a/PetImages/Cat/3056.jpg	Cat
7181	../data/kagglecatsanddogs_3367a/PetImages/Cat/3061.jpg	Cat
14833	../data/kagglecatsanddogs_3367a/PetImages/Dog/5654.jpg	Dog
5777	../data/kagglecatsanddogs_3367a/PetImages/Cat/1902.jpg	Cat
22036	../data/kagglecatsanddogs_3367a/PetImages/Dog/6838.jpg	Dog
4243	../data/kagglecatsanddogs_3367a/PetImages/Cat/937.jpg	Cat
10337	../data/kagglecatsanddogs_3367a/PetImages/Cat/6185.jpg	Cat
22338	../data/kagglecatsanddogs_3367a/PetImages/Dog/5049.jpg	Dog
2573	../data/kagglecatsanddogs_3367a/PetImages/Cat/7337.jpg	Cat
3698	../data/kagglecatsanddogs_3367a/PetImages/Cat/3136.jpg	Cat
15523	../data/kagglecatsanddogs_3367a/PetImages/Dog/8165.jpg	Dog
24515	../data/kagglecatsanddogs_3367a/PetImages/Dog/11153.jpg	Dog
12181	../data/kagglecatsanddogs_3367a/PetImages/Cat/11620.jpg	Cat
2719	../data/kagglecatsanddogs_3367a/PetImages/Cat/2065.jpg	Cat
4738	../data/kagglecatsanddogs_3367a/PetImages/Cat/8474.jpg	Cat
4886	../data/kagglecatsanddogs_3367a/PetImages/Cat/3938.jpg	Cat
6706	../data/kagglecatsanddogs_3367a/PetImages/Cat/7615.jpg	Cat
3320	../data/kagglecatsanddogs_3367a/PetImages/Cat/1873.jpg	Cat
12203	../data/kagglecatsanddogs_3367a/PetImages/Cat/219.jpg	Cat
10453	../data/kagglecatsanddogs_3367a/PetImages/Cat/9671.jpg	Cat
10245	../data/kagglecatsanddogs_3367a/PetImages/Cat/2877.jpg	Cat
13660	../data/kagglecatsanddogs_3367a/PetImages/Dog/11835.jpg	Dog
19031	../data/kagglecatsanddogs_3367a/PetImages/Dog/2591.jpg	Dog
14194	../data/kagglecatsanddogs_3367a/PetImages/Dog/4991.jpg	Dog
17175	../data/kagglecatsanddogs_3367a/PetImages/Dog/7757.jpg	Dog
12675	../data/kagglecatsanddogs_3367a/PetImages/Dog/1804.jpg	Dog
8087	../data/kagglecatsanddogs_3367a/PetImages/Cat/6915.jpg	Cat
15646	../data/kagglecatsanddogs_3367a/PetImages/Dog/6438.jpg	Dog
4314	../data/kagglecatsanddogs_3367a/PetImages/Cat/2955.jpg	Cat
22949	../data/kagglecatsanddogs_3367a/PetImages/Dog/12474.jpg	Dog
23939	../data/kagglecatsanddogs_3367a/PetImages/Dog/11384.jpg	Dog
18684	../data/kagglecatsanddogs_3367a/PetImages/Dog/8489.jpg	Dog
4569	../data/kagglecatsanddogs_3367a/PetImages/Cat/11260.jpg	Cat
82	../data/kagglecatsanddogs_3367a/PetImages/Cat/2869.jpg	Cat
13216	../data/kagglecatsanddogs_3367a/PetImages/Dog/5861.jpg	Dog
13771	../data/kagglecatsanddogs_3367a/PetImages/Dog/12454.jpg	Dog
7722	../data/kagglecatsanddogs_3367a/PetImages/Cat/122.jpg	Cat
3639	../data/kagglecatsanddogs_3367a/PetImages/Cat/5590.jpg	Cat
11814	../data/kagglecatsanddogs_3367a/PetImages/Cat/1613.jpg	Cat
13994	../data/kagglecatsanddogs_3367a/PetImages/Dog/11940.jpg	Dog
1438	../data/kagglecatsanddogs_3367a/PetImages/Cat/6628.jpg	Cat
4967	../data/kagglecatsanddogs_3367a/PetImages/Cat/9346.jpg	Cat
23634	../data/kagglecatsanddogs_3367a/PetImages/Dog/5270.jpg	Dog
4849	../data/kagglecatsanddogs_3367a/PetImages/Cat/4064.jpg	Cat
8175	../data/kagglecatsanddogs_3367a/PetImages/Cat/5039.jpg	Cat
17954	../data/kagglecatsanddogs_3367a/PetImages/Dog/4267.jpg	Dog
16740	../data/kagglecatsanddogs_3367a/PetImages/Dog/2772.jpg	Dog
18184	../data/kagglecatsanddogs_3367a/PetImages/Dog/9594.jpg	Dog
6288	../data/kagglecatsanddogs_3367a/PetImages/Cat/4241.jpg	Cat
15674	../data/kagglecatsanddogs_3367a/PetImages/Dog/4260.jpg	Dog
4401	../data/kagglecatsanddogs_3367a/PetImages/Cat/7179.jpg	Cat
19681	../data/kagglecatsanddogs_3367a/PetImages/Dog/10638.jpg	Dog
10981	../data/kagglecatsanddogs_3367a/PetImages/Cat/2899.jpg	Cat
17043	../data/kagglecatsanddogs_3367a/PetImages/Dog/6878.jpg	Dog
6916	../data/kagglecatsanddogs_3367a/PetImages/Cat/10174.jpg	Cat
15993	../data/kagglecatsanddogs_3367a/PetImages/Dog/2759.jpg	Dog
17797	../data/kagglecatsanddogs_3367a/PetImages/Dog/5233.jpg	Dog
4191	../data/kagglecatsanddogs_3367a/PetImages/Cat/248.jpg	Cat
3343	../data/kagglecatsanddogs_3367a/PetImages/Cat/5383.jpg	Cat
16613	../data/kagglecatsanddogs_3367a/PetImages/Dog/10802.jpg	Dog
7609	../data/kagglecatsanddogs_3367a/PetImages/Cat/2544.jpg	Cat
17753	../data/kagglecatsanddogs_3367a/PetImages/Dog/4663.jpg	Dog
12257	../data/kagglecatsanddogs_3367a/PetImages/Cat/9460.jpg	Cat
8989	../data/kagglecatsanddogs_3367a/PetImages/Cat/3489.jpg	Cat
13631	../data/kagglecatsanddogs_3367a/PetImages/Dog/11606.jpg	Dog
8041	../data/kagglecatsanddogs_3367a/PetImages/Cat/3110.jpg	Cat
10133	../data/kagglecatsanddogs_3367a/PetImages/Cat/817.jpg	Cat
3715	../data/kagglecatsanddogs_3367a/PetImages/Cat/6700.jpg	Cat
10398	../data/kagglecatsanddogs_3367a/PetImages/Cat/11343.jpg	Cat
17308	../data/kagglecatsanddogs_3367a/PetImages/Dog/2818.jpg	Dog
21208	../data/kagglecatsanddogs_3367a/PetImages/Dog/1116.jpg	Dog
13678	../data/kagglecatsanddogs_3367a/PetImages/Dog/1581.jpg	Dog
23196	../data/kagglecatsanddogs_3367a/PetImages/Dog/3605.jpg	Dog
15278	../data/kagglecatsanddogs_3367a/PetImages/Dog/1592.jpg	Dog
4614	../data/kagglecatsanddogs_3367a/PetImages/Cat/12027.jpg	Cat
4041	../data/kagglecatsanddogs_3367a/PetImages/Cat/2362.jpg	Cat
20678	../data/kagglecatsanddogs_3367a/PetImages/Dog/720.jpg	Dog
4332	../data/kagglecatsanddogs_3367a/PetImages/Cat/2940.jpg	Cat
18909	../data/kagglecatsanddogs_3367a/PetImages/Dog/11525.jpg	Dog
22986	../data/kagglecatsanddogs_3367a/PetImages/Dog/4369.jpg	Dog
15449	../data/kagglecatsanddogs_3367a/PetImages/Dog/10709.jpg	Dog
10670	../data/kagglecatsanddogs_3367a/PetImages/Cat/8744.jpg	Cat
10906	../data/kagglecatsanddogs_3367a/PetImages/Cat/6423.jpg	Cat
23467	../data/kagglecatsanddogs_3367a/PetImages/Dog/5884.jpg	Dog
4572	../data/kagglecatsanddogs_3367a/PetImages/Cat/3733.jpg	Cat
17080	../data/kagglecatsanddogs_3367a/PetImages/Dog/7233.jpg	Dog
17628	../data/kagglecatsanddogs_3367a/PetImages/Dog/1280.jpg	Dog
21328	../data/kagglecatsanddogs_3367a/PetImages/Dog/6057.jpg	Dog
11475	../data/kagglecatsanddogs_3367a/PetImages/Cat/11435.jpg	Cat
24118	../data/kagglecatsanddogs_3367a/PetImages/Dog/3589.jpg	Dog
1181	../data/kagglecatsanddogs_3367a/PetImages/Cat/6588.jpg	Cat
11698	../data/kagglecatsanddogs_3367a/PetImages/Cat/8423.jpg	Cat
20781	../data/kagglecatsanddogs_3367a/PetImages/Dog/11132.jpg	Dog
6602	../data/kagglecatsanddogs_3367a/PetImages/Cat/5003.jpg	Cat
20471	../data/kagglecatsanddogs_3367a/PetImages/Dog/1897.jpg	Dog
11554	../data/kagglecatsanddogs_3367a/PetImages/Cat/3748.jpg	Cat
5173	../data/kagglecatsanddogs_3367a/PetImages/Cat/4475.jpg	Cat
3776	../data/kagglecatsanddogs_3367a/PetImages/Cat/4739.jpg	Cat
19204	../data/kagglecatsanddogs_3367a/PetImages/Dog/1264.jpg	Dog
21391	../data/kagglecatsanddogs_3367a/PetImages/Dog/3477.jpg	Dog
20999	../data/kagglecatsanddogs_3367a/PetImages/Dog/3298.jpg	Dog
21867	../data/kagglecatsanddogs_3367a/PetImages/Dog/9712.jpg	Dog
8550	../data/kagglecatsanddogs_3367a/PetImages/Cat/7997.jpg	Cat
14578	../data/kagglecatsanddogs_3367a/PetImages/Dog/10911.jpg	Dog
15588	../data/kagglecatsanddogs_3367a/PetImages/Dog/9723.jpg	Dog
24652	../data/kagglecatsanddogs_3367a/PetImages/Dog/12301.jpg	Dog
7746	../data/kagglecatsanddogs_3367a/PetImages/Cat/7951.jpg	Cat
16923	../data/kagglecatsanddogs_3367a/PetImages/Dog/4841.jpg	Dog
13460	../data/kagglecatsanddogs_3367a/PetImages/Dog/10691.jpg	Dog
20335	../data/kagglecatsanddogs_3367a/PetImages/Dog/2178.jpg	Dog
16885	../data/kagglecatsanddogs_3367a/PetImages/Dog/5034.jpg	Dog
5973	../data/kagglecatsanddogs_3367a/PetImages/Cat/12419.jpg	Cat
17332	../data/kagglecatsanddogs_3367a/PetImages/Dog/9568.jpg	Dog
3614	../data/kagglecatsanddogs_3367a/PetImages/Cat/6264.jpg	Cat
93	../data/kagglecatsanddogs_3367a/PetImages/Cat/6399.jpg	Cat
20787	../data/kagglecatsanddogs_3367a/PetImages/Dog/10238.jpg	Dog
12139	../data/kagglecatsanddogs_3367a/PetImages/Cat/9676.jpg	Cat
21065	../data/kagglecatsanddogs_3367a/PetImages/Dog/3267.jpg	Dog
19177	../data/kagglecatsanddogs_3367a/PetImages/Dog/6292.jpg	Dog
2083	../data/kagglecatsanddogs_3367a/PetImages/Cat/6956.jpg	Cat
16969	../data/kagglecatsanddogs_3367a/PetImages/Dog/5222.jpg	Dog
11309	../data/kagglecatsanddogs_3367a/PetImages/Cat/7842.jpg	Cat
